1,23,48024
2,23,48025
3,23,48026
4,23,48027
56,23,48028
6,23,48029
72,23,48030
8,23,48031
9,23,48032
10,23,48033
0,24,48038
1,24,48039
17,24,48040
18,24,48041
3,24,48048
4,24,48049
27,24,48050
28,25,48051
211,25,48057
212,25,48058
213,25,48059
37,25,48060
38,26,48061
2,26,48062
3,26,48063
46,26,48069
47,26,48070
48,26,48071
6,27,48073
7,27,48074
8,27,48075
35,27,48076
36,27,48077
1,27,48079
2,27,48080
3,27,48081
59,27,48082
60,27,48083
61,27,48084
0,29,48105
1,30,48106
2,30,48107
1,31,48108
,31,48109
0,32,48110
1,32,48111
9,32,48113
10,32,48114
,34,48115
,35,48116
,35,48117
,36,48118
,36,48119
,36,48120
,37,48121
,37,48122
,38,48123
,38,48124
,39,48125
,39,48126
,40,48127
0,41,48135
1,42,48136
22,42,48137
3,42,48138
4711,42,48139
5,42,48140
6,42,48141
73721,42,48142
87,42,48143
88,42,48144
4,43,48145
5,43,48146
16,43,48151
17,43,48152
18,43,48153
19,43,48154
20,44,48155
26,44,48161
27,44,48162
28,44,48163
36,45,48171
37,45,48172
38,45,48173
39,45,48174
7,45,48175
8,46,48176
9,46,48177
3,46,48181
4,47,48182
5,47,48183
2,47,48184
3,47,48185
4,47,48186
163,48,48198
164,48,48199
165,49,48200
2,49,48201
3,49,48202
4,49,48203
1,50,48204
2,50,48205
6,50,48206
7,50,48207
,52,48208
,53,48209
,53,48210
,54,48211
,55,48212
,55,48213
,56,48214
,57,48215
,57,48216
,57,48217
,58,48218
,58,48219
0,59,48220
24,59,48221
25,59,48222
5,59,48224
6,59,48225
7,59,48226
0,59,48229
1,60,48230
2,60,48231
3,60,48232
4,60,48233
5,60,48234
6,60,48235
7,60,48236
8,60,48237
9,60,48238
10,60,48239
11,61,48240
113,61,48242
114,61,48243
115,61,48244
116,61,48245
117,61,48246
103,62,48252
104,62,48253
105,62,48254
33,62,48262
34,62,48263
35,63,48264
36,63,48265
37,63,48266
38,63,48267
414,63,48269
415,63,48270
416,63,48271
4,63,48272
5,64,48273
2,65,48286
3,65,48287
4,65,48288
2,66,48295
3,66,48296
4,66,48297
1,67,48298
2,67,48299
,68,48300
,68,48301
,68,48302
,70,48303
,71,48304
,72,48305
,72,48306
,73,48307
,73,48308
,74,48309
,74,48310
,75,48311
,75,48312
0,76,48317
1,77,48318
2,77,48319
3,77,48320
4,77,48321
5,77,48322
6,77,48323
7,77,48324
8,77,48325
9,78,48326
10,78,48327
110,78,48328
111,78,48329
15,78,48332
16,79,48333
17,79,48334
18,79,48335
21,79,48338
22,79,48339
23,79,48340
24,80,48341
25,80,48342
26,80,48343
27,80,48344
28,80,48345
29,80,48346
1,82,48358
2,82,48359
3,82,48360
0,82,48362
1,83,48363
1,84,48364
7,84,48365
,86,48366
,86,48367
,87,48368
,88,48369
,88,48370
,89,48371
,89,48372
,90,48373
,90,48374
3,91,48378
4,91,48379
1,92,48380
2,92,48381
3,92,48382
4,92,48383
5,92,48384
6,92,48385
7,92,48386
8,92,48387
9,92,48388
10,92,48389
11,93,48390
125,93,48391
1135,93,48392
14,93,48393
1157,93,48394
1158,93,48395
177,93,48396
178,93,48397
219,94,48400
220,94,48401
221,94,48402
25,94,48404
26,94,48405
27,94,48406
28,94,48407
3614,95,48414
3615,95,48415
3616,95,48416
3388,95,48417
3389,95,48418
,97,48426
2,97,48427
1,98,48428
,98,48429
,100,48430
,101,48431
,101,48432
,102,48433
,102,48434
,103,48435
,104,48436
,104,48437
0,105,48445
1,106,48446
2,106,48447
3,106,48448
42,106,48449
43,106,48450
624,106,48451
74,106,48452
80,106,48453
9,106,48454
10,106,48455
16,107,48461
17,107,48462
18,107,48463
19,107,48464
20,107,48465
21,107,48466
26,108,48471
27,108,48472
28,108,48473
417,110,48485
418,110,48486
419,110,48487
,111,48488
2,111,48489
1,112,48490
,112,48491
,114,48492
,114,48493
,115,48494
,116,48495
,117,48496
,117,48497
,118,48498
,118,48499
,119,48500
0,120,48505
1,121,48506
2,121,48507
3,121,48508
4,121,48509
5,121,48510
6,121,48511
7,121,48512
8,121,48513
9,121,48514
10,121,48515
11,122,48516
12,122,48517
164,122,48520
165,122,48521
166,122,48522
218,122,48525
219,123,48526
220,123,48527
23,123,48528
24,123,48529
25,123,48530
6,125,48536
7,125,48537
8,125,48538
5,125,48539
6,125,48540
368,125,48541
,126,48542
,126,48543
,126,48544
,127,48545
2,127,48546
,128,48547
,128,48548
,130,48549
,130,48550
,131,48551
,132,48552
,132,48553
