1,27,36036
2,27,36037
3,27,36038
4,27,36039
5,27,36040
6,27,36041
7,27,36042
8,27,36043
9,27,36044
10,27,36045
11,27,36046
5,27,36047
6,28,36048
9,29,36067
10,29,36068
11,29,36069
45,30,36080
46,30,36081
47,30,36082
11,31,36092
12,31,36093
13,31,36094
622,31,36096
623,31,36097
624,32,36098
,34,36113
2,34,36114
,35,36115
,35,36116
,38,36123
,38,36124
,39,36125
,39,36126
,40,36127
,41,36128
,41,36129
,42,36130
,42,36131
,43,36132
,43,36133
,44,36134
,44,36135
,45,36136
0,46,36143
1,47,36144
2,47,36145
3,47,36146
4,47,36147
510,47,36148
6,47,36149
7,47,36150
8,47,36151
9,47,36152
10,47,36153
0,48,36160
1,48,36161
2,48,36162
6,50,36173
7,50,36174
8,50,36175
35,50,36178
36,50,36179
37,50,36180
2,51,36189
3,51,36190
4,52,36191
,54,36206
2,54,36207
,55,36208
2,55,36209
,56,36210
,56,36211
,58,36212
,58,36213
,59,36214
,59,36215
,60,36216
,60,36217
,61,36218
,61,36219
,62,36220
,62,36221
,62,36222
,63,36223
,63,36224
,64,36225
,64,36226
3,66,36237
4,66,36238
5,66,36239
6,66,36240
7,66,36241
1,66,36242
2,66,36243
173,66,36244
174,66,36245
175,66,36246
9,67,36257
10,67,36258
11,67,36259
9,68,36267
10,68,36268
11,68,36269
6,68,36271
7,68,36272
8,68,36273
1967,69,36280
1968,69,36281
22,69,36282
31,70,36283
32,70,36284
-1,70,36287
0,70,36288
1,71,36289
19,72,36295
20,72,36296
,73,36297
,73,36298
53,74,36299
7,74,36300
61035,74,36301
61036,74,36302
,76,36303
,77,36304
,77,36305
,78,36306
,78,36307
,79,36308
,79,36309
,80,36310
,80,36311
,80,36312
,81,36313
139,82,36324
140,83,36325
2,83,36326
3,83,36327
4,83,36328
2,83,36329
2,83,36330
3,83,36331
17,84,36345
18,84,36346
18,84,36347
19,84,36348
2,85,36354
3,85,36355
4,85,36356
35,86,36359
36,86,36360
37,86,36361
,88,36372
,88,36373
,88,36374
1,89,36375
,89,36376
12,90,36377
0,90,36378
1,90,36379
,92,36382
,93,36383
,93,36384
,94,36385
,94,36386
,94,36387
,95,36388
,95,36389
,96,36390
,96,36391
,97,36392
,97,36393
0,98,36400
1,99,36401
2,99,36402
3,99,36403
4,99,36404
5,99,36405
6,99,36406
7,99,36407
8,99,36408
9,99,36409
10,100,36410
12,100,36415
13,100,36416
14,100,36417
0,100,36418
1,100,36419
5,100,36420
6,100,36421
6,101,36426
7,101,36427
8,101,36428
51,103,36451
52,103,36452
53,103,36453
54,104,36454
,105,36459
,105,36460
,108,36465
,109,36466
,109,36467
,110,36468
,110,36469
,111,36470
,111,36471
,112,36472
,112,36473
23,113,36476
24,113,36477
25,113,36478
3,114,36483
4,114,36484
5,114,36485
6,114,36486
7,114,36487
8,114,36488
9,115,36489
10,115,36490
14,115,36494
15,115,36495
7,115,36496
8,115,36497
277,116,36506
278,116,36507
279,116,36508
,119,36523
,119,36524
,120,36525
,120,36526
,120,36527
,122,36528
,122,36529
,123,36530
,123,36531
,124,36532
,125,36533
,125,36534
2004,126,36535
2,126,36536
31551155,126,36537
47,126,36538
48,127,36539
2,127,36540
318,127,36541
319,127,36542
52,127,36543
6,127,36544
7,127,36545
8,127,36546
9,127,36547
10,128,36548
0,129,36556
1,129,36557
20,129,36558
,130,36559
2,130,36560
,130,36561
,131,36562
2,131,36563
,132,36564
,132,36565
,132,36566
,134,36567
,134,36568
,135,36569
,136,36570
,136,36571
,137,36572
,138,36573
,138,36574
,139,36575
,139,36576
,140,36577
0,141,36588
1,142,36589
2,142,36590
5,142,36593
6,142,36594
7104,142,36595
8,142,36596
9,142,36597
10,142,36598
11,142,36599
17,143,36605
18,143,36606
19,144,36607
35,145,36623
36,145,36624
37,145,36625
,150,36658
,150,36659
1,151,36660
,151,36661
,151,36662
,154,36668
,154,36669
,155,36670
,155,36671
,156,36672
,156,36673
,157,36674
,157,36675
,158,36676
,158,36677
,158,36678
,159,36679
,159,36680
,160,36681
,161,36682
4,163,36694
5,163,36695
6,163,36696
7,163,36697
8,164,36698
9,164,36699
10,164,36700
25,166,36715
26,166,36716
27,167,36717
31,167,36721
32,167,36722
33,167,36723
43,168,36733
44,168,36734
45,169,36735
2,169,36740
3,169,36741
4,169,36742
0,170,36744
1,170,36745
2,170,36746
3,170,36747
4,170,36748
1,171,36749
2,171,36750
3,171,36751
,172,36752
,172,36753
,174,36754
,174,36755
,175,36756
,175,36757
,176,36758
,176,36759
,177,36760
,177,36761
399,178,36768
400,178,36769
401,178,36770
3,179,36773
4,179,36774
5,179,36775
6,179,36776
7,179,36777
8,179,36778
9,179,36779
1,180,36780
2,180,36781
3,180,36782
17,180,36787
18,180,36788
19,180,36789
0,181,36797
001,181,36798
2,182,36799
2,182,36806
3,182,36807
4,183,36808
0,184,36818
1,185,36819
,185,36820
,188,36825
,188,36826
,189,36827
,189,36828
,190,36829
,190,36830
,191,36831
74,191,36832
,192,36833
2,193,36835
3,193,36836
4,193,36837
5,193,36838
6,194,36839
2,194,36840
3,194,36841
4,194,36842
5,194,36843
6,194,36844
8189,194,36845
8190,194,36846
9,194,36847
10,195,36848
0,195,36856
1,196,36857
2,196,36858
,199,36877
,199,36878
1,200,36879
,200,36880
,200,36881
,202,36882
,202,36883
,204,36888
,204,36889
,205,36890
,205,36891
,206,36892
1,207,36893
2,207,36894
3,207,36895
48,207,36896
49,208,36897
2,208,36898
3,208,36899
4,208,36900
5,208,36901
6,209,36902
7,209,36903
8,209,36904
9,209,36905
0,210,36911
1,210,36912
2,210,36913
17,211,36916
18,211,36917
19,211,36918
